course_id,course_name,department,credits,time_slot,classroom,instructor,description,prerequisites,max_students,current_enrollment
"423 D0040_12","書報討論","PHARM","1","TBA","TBA","林君榮","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 D0040_14","書報討論","PHARM","1","TBA","TBA","林榮信","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 D0040_15","書報討論","PHARM","1","TBA","TBA","梁碧惠","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0010_01","碩士論文","PHARM","","TBA","TBA","TBA","英文名稱: Thesis (M.S.) Special Research | 選課說明: 1","無","",""
"423 M0030_1","專題討論","PHARM","1","TBA","基醫103","楊家榮","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_1","書報討論","PHARM","1","TBA","TBA","陳基旺","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_2","書報討論","PHARM","1","TBA","TBA","沈雅敬","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_3","書報討論","PHARM","1","TBA","TBA","顧記華","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_4","書報討論","PHARM","1","TBA","TBA","孔繁璐","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_5","書報討論","PHARM","1","TBA","TBA","忻凌偉","英文名稱: Seminar | 選課說明: 2 | 備註: 0","無","",""
"423 M0040_6","書報討論","PHARM","1","TBA","TBA","何蘊芳","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_7","書報討論","PHARM","1","TBA","TBA","李水盛","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_8","書報討論","PHARM","1","TBA","TBA","陳燕惠","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_9","書報討論","PHARM","1","TBA","TBA","郭錦樺","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_11","書報討論","PHARM","1","TBA","TBA","林文貞","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_12","書報討論","PHARM","1","TBA","TBA","林君榮","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_13","書報討論","PHARM","1","TBA","TBA","沈麗娟","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_14","書報討論","PHARM","1","TBA","TBA","楊雅雯","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_15","書報討論","PHARM","1","TBA","TBA","梁碧惠","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_16","書報討論","PHARM","1","TBA","TBA","許麗卿","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M0040_17","書報討論","PHARM","1","TBA","TBA","楊家榮","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"423 M1130_01","藥品安定性特論","PHARM","2","TBA","基1234","林文貞","英文名稱: Drug Stability | 選課說明: 1 | 備註: 0","無","",""
"423 U1340_01","雜環藥物化學","PHARM","2","TBA","基1234","陳基旺","英文名稱: Heterocyclic Medicinal Chemistry | 選課說明: 1 | 備註: 0","無","",""
"423 U1370_01","中藥方劑學（含實驗）","PHARM","3","TBA","基醫303, 基醫303","顧記華","英文名稱: Prescription of Chinese Drug ( with Lab) | 選課說明: 2 | 備註: 0","無","",""
"423 U1400_01","分子藥物化學","PHARM","3","TBA","基1234, 基1234","忻凌偉","英文名稱: Molecular Medicinal Chemistry | 選課說明: 2 | 備註: 0","無","",""
"423 U1470_01","藥物分析特論","PHARM","2","TBA","基1234","郭錦樺","英文名稱: Special Topics in Drug Analysis | 選課說明: 1 | 備註: 0","無","",""
"423 U1600_01","醫藥英文","PHARM","2","TBA","基1234","許麗卿","英文名稱: Medical English | 選課說明: 1 | 備註: 0","無","",""
"424 D0010_01","博士論文","CliLab","","TBA","TBA","鄧麗珍","英文名稱: Dissertation (Ph.D) | 選課說明: 1 | 備註: 0","無","",""
"424 D1000_01","專題討論","CliLab","2","TBA","檢506教室","俞松良","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"424 D4000_01","血液凝固學特論","CliLab","1","TBA","TBA","林淑華","英文名稱: Special Topics in Haemostasis and Thrombosis | 選課說明: 1 | 備註: 0","無","",""
"424 D5000_01","癌症標靶標誌特論","CliLab","2","TBA","檢521-7","林亮音","英文名稱: Current Topics on The Cancer Biomarker Assessment | 選課說明: 2 | 備註: 0","無","",""
"424 M0010_01","碩士論文","CliLab","","TBA","TBA","鄧麗珍","英文名稱: Thesis (M.S.) | 選課說明: 1 | 備註: 0","無","",""
"424 M0020_01","專題討論","CliLab","2","TBA","第十講堂","鄧麗珍","英文名稱: Seminar | 選課說明: 1 | 備註: 0","無","",""
"424 M1510_01","實驗室管理實習","CliLab","2","TBA","第十講堂","高照村","英文名稱: Management Practice in Clinical Laboratory | 選課說明: 1 | 備註: 0","無","",""
"424 M2620_01","臨床微生物及免疫學特論","CliLab","2","TBA","檢521-7","鄧麗珍","英文名稱: Special Topin in Clinical Microbiology and Immulogy | 選課說明: 1 | 備註: 0","無","",""
"424 M5900_01","實驗室教學實習","CliLab","1","TBA","TBA","鄧麗珍","英文名稱: Practice in Laboratory Teaching | 選課說明: 1 | 備註: 0","無","",""
"424 M7000_01","生物晶片","CliLab","1","TBA","檢506教室","俞松良","英文名稱: Biochip | 選課說明: 1 | 備註: 0","無","",""
"424 U1200_01","分子生物學","CliLab","4","TBA","檢506教室, 檢506教室","方偉宏","英文名稱: Molecular Biology | 選課說明: 1 | 備註: 1","無","",""
"424 U2100_01","細胞生物學","CliLab","2","TBA","TBA","鄧麗珍","英文名稱: Cell Biology | 選課說明: 1 | 備註: 0","無","",""
"424 U3000_01","遺傳學概論","CliLab","2","TBA","檢506教室","張雅雯","英文名稱: General Genetics | 選課說明: 1 | 備註: 0","無","",""
"424 U4190_01","醫學分子檢驗學","CliLab","2","TBA","第十講堂","林亮音","英文名稱: Molecular Diagnosis of Medicine | 選課說明: 1 | 備註: 1","Y","",""
"426 D0010_01","博士論文","NURSE","","TBA","TBA","TBA","英文名稱: Doctoral Dissertation | 選課說明: 1","無","",""
"426 D0130_1","專題研究","NURSE","3","TBA","TBA","戴玉慈","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_6","專題研究","NURSE","3","TBA","TBA","黃璉華","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_8","專題研究","NURSE","3","TBA","TBA","張 媚","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_10","專題研究","NURSE","3","TBA","TBA","高碧霞","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_12","專題研究","NURSE","3","TBA","TBA","賴裕和","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_14","專題研究","NURSE","3","TBA","TBA","胡文郁","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_15","專題研究","NURSE","3","TBA","TBA","蕭妃秀","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_17","專題研究","NURSE","3","TBA","TBA","張秀如","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_18","專題研究","NURSE","3","TBA","TBA","羅美芳","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_19","專題研究","NURSE","3","TBA","TBA","蕭淑銖","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0130_20","專題研究","NURSE","3","TBA","TBA","李雅玲","英文名稱: Independent Study | 選課說明: 3 | 備註: 0","無","",""
"426 D0200_01","健康與疾病之護理處置","NURSE","3","TBA","護討論室1","高碧霞","英文名稱: Nursing Intervention to Health and Illness | 選課說明: 3 | 備註: 0","無","",""
"426 D0210_01","質性研究法專論","NURSE","3","TBA","護討論室4","張秀如","英文名稱: Special Topics in Qualitative Research | 選課說明: 3 | 備註: 0","無","",""
"426 D0220_01","健康照護體系與政策","NURSE","3","TBA","護303室","張 媚","英文名稱: Health Care System and Policy | 選課說明: 3 | 備註: 0","無","",""
"426 D4390_01","護理學實例研究一","NURSE","1","TBA","護綜討室","蕭淑銖","英文名稱: Seminar of Evidence-based Nursing Research (Ⅰ) | 選課說明: 3 | 備註: 0","無","",""
"426 M0010_01","碩士論文","NURSE","","TBA","TBA","TBA","英文名稱: Master Thesis | 選課說明: 1","無","",""
"426 M0280_01","護理行政個案分析討論","NURSE","2","TBA","護討論室1","周照芳","英文名稱: Case Analysis & Discussion of Nursing Administration | 選課說明: 3 | 備註: 0","無","",""
"426 M1100_01","護理研究","NURSE","3","TBA","護綜討室","李雅玲","英文名稱: Nursing Research | 選課說明: 3 | 備註: 0","無","",""
"426 M4380_01","量性資料分析與判讀","NURSE","1","TBA","TBA","羅美芳","英文名稱: Data Analysss and Interpretation | 選課說明: 3 | 備註: 0","無","",""
"426 M4400_01","診斷與處置(I)","NURSE","2","TBA","護討論室1","陳佳慧","英文名稱: Diagnosis & Management (Ⅰ) | 選課說明: 3 | 備註: 0","無","",""
"426 M4440_01","專科護理師實習(I)","NURSE","3","TBA","TBA","陳佳慧","英文名稱: Np Clinical Practicum（adult-i） | 選課說明: 3 | 備註: 0","無","",""
"426 M4460_01","專科護理師實習(III)","NURSE","3","TBA","TBA","陳佳慧","英文名稱: Np Clinical Practicum（adult-iii） | 選課說明: 3 | 備註: 0","無","",""
"426 M4470_01","臨床研究護理學(I)","NURSE","2","TBA","護301室","胡文郁","英文名稱: Advanced Nursing in Clinical Research (1) | 選課說明: 3 | 備註: 0","無","",""
"426 M4490_01","臨床研究護理實習(I)","NURSE","3","TBA","TBA","胡文郁","英文名稱: Practicum in Clinical Research (1) | 選課說明: 3 | 備註: 0","無","",""
"426 M4510_01","實證醫學","NURSE","2","TBA","護討論室2","胡文郁","英文名稱: Evidence-based Medicine | 選課說明: 3 | 備註: 0","無","",""
"426 M4530_01","進階臨床護理學(II)","NURSE","2","TBA","護綜討室","戴玉慈","英文名稱: Advanced Clinical Nursing (2) | 選課說明: 3 | 備註: 0","無","",""
"426 M4550_01","進階臨床護理實習(II)","NURSE","3","TBA","TBA","戴玉慈","英文名稱: Advanced Clinical Nursing Practicum (2) | 選課說明: 3 | 備註: 0","無","",""
"426 M4620_01","藥物治療學乙","NURSE","3","TBA","TBA","林慧玲","英文名稱: Pharmacotherapy (b) | 選課說明: 2 | 備註: 0","無","",""
"426 M4640_01","婦兒暨心理衛生護理學(II)","NURSE","2","TBA","護303室","張秀如","英文名稱: Woman, Child & Mental Health Nursing (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"426 M4660_01","婦兒暨心理衛生護理學實習(II)","NURSE","3","TBA","TBA","張秀如","英文名稱: Woman, Child & Mental Health Nursing Practicum (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"426 M4680_01","職業與環境衛生護理 – 概念與實務","NURSE","2","TBA","護301室","蕭淑銖","英文名稱: Occupational and Environmental Health Nursing – Concept and Practice | 選課說明: 3 | 備註: 0","無","",""
"426 M4690_01","職業與環境衛生護理學實習","NURSE","1","TBA","TBA","蕭淑銖","英文名稱: Occupational and Environmental Health Nursing Practicum | 選課說明: 3 | 備註: 0","Y","",""
"426 U0200_01","安寧緩和護理學","NURSE","2","TBA","護討論室1","胡文郁","英文名稱: Hospice and Palliative Nursing | 選課說明: 3 | 備註: 0","無","",""
"428 D0010_01","博士論文","PT","","TBA","TBA","TBA","英文名稱: Dissertation | 選課說明: 1 | 備註: 0","無","",""
"428 D0020_01","物理治療臨床決策","PT","2","TBA","討論室三","曹昭懿","英文名稱: Clinical Decision Making in Physical Therapy | 選課說明: 1 | 備註: 0","無","",""
"428 D0160_01","小兒物理治療學專題研究二","PT","1","TBA","TBA","鄭素芳","英文名稱: Independent Study of Pediatric Physical Therapy (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0180_01","小兒物理治療學專題研究四","PT","1","TBA","TBA","廖華芳","英文名稱: Independent Study of Pediatric Physical Therapy (Ⅳ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0190_01","小兒物理治療學專題研究五","PT","1","TBA","TBA","鄭素芳","英文名稱: Independent Study of Pediatric Physical Therapy (Ⅴ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0210_01","神經物理治療學專題研究一","PT","1","TBA","TBA","湯佩芳","英文名稱: Independent Study of Neurological Physical Therapy (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0230_01","神經物理治療學專題研究三","PT","1","TBA","TBA","胡名霞","英文名稱: Independent Study of Neurological Physical Therapy (Ⅲ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0240_01","神經物理治療學專題研究四","PT","1","TBA","TBA","湯佩芳","英文名稱: Independent Study of Neurological Physical Therapy (Ⅳ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0270_01","骨科物理治療學專題研究一","PT","1","TBA","TBA","曹昭懿","英文名稱: Independent Study of Musculoskeletal Physical Therapy (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0280_01","骨科物理治療學專題研究二","PT","1","TBA","TBA","林居正","英文名稱: Independent Study of Musculoskeletal Physical Therapy (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0290_01","骨科物理治療學專題研究三","PT","1","TBA","TBA","曹昭懿","英文名稱: Independent Study of Musculoskeletal Physical Therapy (Ⅲ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0320_01","骨科物理治療學專題研究六","PT","1","TBA","TBA","曹昭懿","英文名稱: Independent Study of Musculoskeletal Physical Therapy (Ⅵ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0330_01","心肺物理治療學專題研究一","PT","1","TBA","TBA","吳英黛","英文名稱: Independent Study of Cardio-pulmonary Physical Therapy (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"428 D0420_01","物理治療教學法與課程設計","PT","2","TBA","討論室三","吳英黛","英文名稱: Pedagogy and Curriculum Design in Physical Therapy | 選課說明: 1 | 備註: 0","無","",""
"428 M0010_01","碩士論文","PT","","TBA","TBA","TBA","英文名稱: Master Thesis | 選課說明: 1 | 備註: 0","無","",""
"428 M0030_01","骨科物治臨床實習研究一","PT","2","TBA","TBA","林居正","英文名稱: Clinical Research in Orthopaedic Physical Therapy (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"428 M1110_01","高等物理治療評估學","PT","2","TBA","討論室一","鄭素芳","英文名稱: Advanced Assessment in Physical Therapy | 選課說明: 1 | 備註: 0","無","",""
"428 M1120_01","物理治療研究方法學","PT","2","TBA","討論室一","曹昭懿","英文名稱: Research Methodology in Physical Therapy | 選課說明: 2 | 備註: 0","無","",""
"428 M1200_01","高等物理治療評估學實習","PT","1","TBA","討論室一","鄭素芳","英文名稱: Laboratory for Advanced Assessment in Physical Therapy | 選課說明: 1 | 備註: 0","無","",""
"428 M1320_01","專題討論四","PT","1","TBA","公衛213","徐瑋勵","英文名稱: Seminar on Special Topics (Ⅳ) | 選課說明: 1 | 備註: 0","無","",""
"428 M1470_01","小兒物治臨床專題研究一","PT","2","TBA","TBA","陳麗秋","英文名稱: Clinical Research in Pediatric Physical Therapy (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"428 M1490_01","心肺物治臨床專題研究一","PT","2","TBA","TBA","王儷穎","英文名稱: Clinical Research in Cardiopulmonary Physical Therapy (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"428 M1530_01","骨科物治臨床專題研究一","PT","2","TBA","TBA","王淑芬","英文名稱: Clinical Research in Orthopaedic Physical Therapy (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"428 M1540_01","骨科物治臨床專題研究二","PT","2","TBA","TBA","林居正","英文名稱: Clinical Research in Orthopaedic Physical Therapy (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"428 M1550_01","小兒物治臨床專題研究","PT","2","TBA","TBA","陳麗秋","英文名稱: Clinical Research in Pediatric Physical Therapy | 選課說明: 1 | 備註: 0","無","",""
"428 M1570_01","神經物治臨床專題研究","PT","2","TBA","TBA","胡名霞","英文名稱: Clinical Research in Neurological Physical Therapy | 選課說明: 1 | 備註: 0","無","",""
"428 M3040_01","動作控制學","PT","2","TBA","討論室一","湯佩芳","英文名稱: Motor Control | 選課說明: 2 | 備註: 0","無","",""
"428 M3050_01","高等神經系統物理治療學","PT","2","TBA","TBA","湯佩芳","英文名稱: Advanced Neurological Physical Therapy | 選課說明: 2 | 備註: 0","無","",""
"428 M3100_01","呼吸循環物治專題討論","PT","1","TBA","討論室三","吳英黛","英文名稱: Seminar in Cardiopulmonary Physical Therapy | 選課說明: 2 | 備註: 0","無","",""
"428 M3200_01","骨科物理治療專題討論四","PT","1","TBA","討論室一","王淑芬","英文名稱: Seminar in Orthopaedic Physical Therapy (Ⅳ) | 選課說明: 1 | 備註: 0","無","",""
